Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Issuer
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,JUSK
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
,,,,,,,,,KARO
